time,rpm,voltage
6061640,170,10.25
6062408,170,10.25
6063168,170,10.25
6063936,170,10.25
6064704,170,10.28
6065464,170,10.25
6066232,170,10.74
6067000,170,10.28
6067800,170,10.25
6068528,170,10.25
6069288,170,10.25
6070056,170,10.25
6070824,170,10.28
6071584,170,10.35
6072352,170,10.28
6073112,170,10.25
6073880,170,10.25
6074648,170,10.28
6075408,170,10.25
6076176,170,10.79
6076944,170,10.25
6077704,170,10.25
6078472,170,10.25
6079240,170,10.25
6080000,185,10.28
6080768,185,10.25
6081528,185,10.72
6082296,185,10.25
6083064,185,10.25
6083824,185,10.25
6084592,185,10.25
6085360,185,10.25
6086120,185,10.28
6086888,185,10.33
6087648,185,10.28
6088416,185,10.25
6089184,185,10.25
6089944,185,10.25
6090712,185,10.28
6091480,185,10.82
6092240,185,10.25
6093048,185,10.25
6093768,185,10.25
6094536,185,10.25
6095304,185,10.18
6096064,185,10.25
6096832,185,10.69
6097600,185,10.28
6098360,185,10.25
6099128,185,10.25
6099888,185,10.28
6100656,185,10.25
6101424,185,10.33
6102184,185,10.3
6102952,185,10.28
6103720,185,10.25
6104480,185,10.25
6105248,185,10.28
6106008,185,10.25
6106776,185,10.82
6107544,175,10.25
6108312,175,10.25
6109072,175,10.25
6109840,175,10.25
6110600,175,10.23
6111376,175,10.25
6112128,175,10.64
6112896,175,10.28
6113664,175,10.25
6114432,175,10.25
6115232,175,10.28
6115960,175,10.25
6116720,175,10.47
6117496,175,10.3
6118248,175,10.25
6119016,175,10.25
6119784,175,10.25
6120544,175,10.25
6121312,175,10.25
6122080,175,10.82
6122840,175,10.25
6123608,175,10.28
6124368,175,10.25
6125136,175,10.25
6125904,175,10.25
6126664,175,10.28
6127432,175,10.55
6128200,175,10.28
6128960,175,10.25
6129728,175,10.25
6130488,175,10.28
6131256,175,10.25
6132024,175,10.57
6132784,191,10.28
6133552,191,10.25
6134320,191,10.25
6135080,191,10.25
6135888,191,10.25
6136608,191,10.25
6137376,191,10.79
6138144,191,10.25
6138904,191,10.25
6139672,191,10.25
6140440,191,10.25
6141200,191,10.23
6141968,191,10.28
6142728,191,10.52
6143496,191,10.28
6144264,191,10.25
6145028,191,10.25
6145792,191,10.28
6146560,191,10.25
6147320,191,10.64
6148088,191,10.28
6148848,191,10.25
6149616,191,10.25
6150384,191,10.25
6151144,191,10.25
6151912,191,10.25
6152680,191,10.77
6153440,191,10.25
6154208,191,10.25
6154968,191,10.25
6155736,191,10.25
6156544,203,10.25
6157264,203,10.3
6158032,203,10.45
6158800,203,10.28
6159560,203,10.25
6160320,203,10.25
6161088,203,10.28
6161856,203,10.25
6162624,203,10.72
6163384,203,10.28
6164152,203,10.25
6164920,203,10.25
6165680,203,10.25
6166448,203,10.25
6167208,203,10.25
6167976,203,10.72
6168744,203,10.28
6169504,203,10.25
6170272,203,10.25
6171040,203,10.25
6171800,203,10.25
6172568,203,10.3
6173328,203,10.38
6174096,203,10.28
6174864,203,10.25
6175624,203,10.25
6176392,203,10.28
6177160,203,10.25
6177928,203,10.74
6178688,217,10.25
6179448,217,10.25
6180256,217,10.25
6180984,217,10.25
6181744,217,10.25
6182512,217,10.25
6183280,217,10.72
6184040,217,10.25
6184800,217,10.25
6185568,217,10.25
6186336,217,10.25
6187104,217,10.25
6187864,217,10.4
6188632,217,10.35
6189400,217,10.25
6190160,217,10.25
6190928,217,10.25
6191688,217,10.25
6192456,217,10.28
6193224,217,10.77
6193984,217,10.25
6194752,217,10.25
6195520,217,10.25
6196280,217,10.25
6197048,217,10.25
6197808,217,10.25
6198576,217,10.67
6199344,217,10.25
6200104,217,10.25
6200872,217,10.25
6201640,217,10.25
6202400,217,10.25
6203168,217,10.6
6203976,217,10.3
6204696,217,10.25
6205464,180,10.25
6206224,180,10.25
6206992,180,10.25
6207760,180,10.28
6208520,180,10.79
6209288,180,10.25
6210048,180,10.25
6210816,180,10.25
6211588,180,10.25
6212344,180,10.25
6213112,180,10.25
6213880,180,10.6
6214640,180,10.25
6215408,180,10.25
6216168,180,10.25
6216936,180,10.25
6217704,180,10.25
6218464,180,10.74
6219232,180,10.3
6220000,180,10.25
6220760,180,10.25
6221528,180,10.25
6222288,180,10.28
6223056,180,10.25
6223824,180,10.77
6224584,180,10.25
6225352,180,10.25
6226120,180,10.25
6226880,180,10.25
6227688,180,10.25
6228408,180,10.28
6229176,180,10.52
6229944,180,10.28
6230704,180,10.25
6231472,180,10.25
6232240,180,10.28
6233000,175,10.25
6233768,175,10.84
6234528,175,10.28
6235296,175,10.25
6236064,175,10.25
6236824,175,10.25
6237592,175,10.23
6238360,175,10.25
6239120,175,10.74
6239888,175,10.25
6240648,175,10.25
6241424,175,10.25
6242184,175,10.25
6242944,175,10.25
6243712,175,10.28
6244480,175,10.42
6245240,175,10.28
6246008,175,10.25
6246768,175,10.25
6247544,175,10.28
6248304,175,10.28
6249064,175,10.82
6249832,175,10.25
6250600,175,10.28
6251360,175,10.25
6252168,175,10.25
6252888,175,10.25
6253656,175,10.25
6254424,175,10.69
6255184,175,10.25
6255952,175,10.25
6256712,175,10.25
6257480,175,10.25
6258248,175,10.25
6259008,185,10.3
6259776,185,10.35
6260544,185,10.25
6261304,185,10.25
6262072,185,10.25
6262840,185,10.28
6263600,185,10.25
6264368,185,10.84
6265128,185,10.25
6265896,185,10.25
6266664,185,10.25
6267424,185,10.25
6268192,185,10.23
6268960,185,10.25
6269720,185,10.64
6270488,185,10.28
6271248,185,10.28
6272016,185,10.25
6272784,185,10.28
6273544,185,10.25
6274312,185,10.4
6275080,185,10.33
6275880,185,10.25
6276608,185,10.25
6277368,185,10.25
6278136,185,10.25
6278904,185,10.25
6279664,185,10.86
6280424,185,10.25
6281200,185,10.25
6281960,185,10.25
6282728,185,10.25
6283488,185,10.25
6284256,185,10.25
6285024,185,10.6
6285784,185,10.25
6286552,175,10.25
6287320,175,10.25
6288080,175,10.28
6288848,175,10.25
6289608,175,10.52
6290376,175,10.33
6291144,175,10.25
6291904,175,10.25
6292672,175,10.25
6293440,175,10.25
6294200,175,10.25
6294968,175,10.84
6295728,175,10.25
6296496,175,10.28
6297264,175,10.25
6298024,175,10.25
6298792,175,10.25
6299560,175,10.25
6300320,175,10.55
6301128,175,10.28
6301848,175,10.25
6302616,175,10.25
6303384,175,10.28
6304144,175,10.25
6304920,175,10.67
6305680,175,10.28
6306440,175,10.25
6307208,175,10.25
6307976,175,10.25
6308736,175,10.25
6309504,175,10.25
6310264,175,10.84
6311040,175,10.25
6311800,175,10.25
6312560,175,10.25
6313328,180,10.25
6314088,180,10.25
6314856,180,10.25
6315624,180,10.47
6316384,180,10.25
6317152,180,10.25
6317920,180,10.25
6318680,180,10.25
6319448,180,10.28
6320208,180,10.77
6320976,180,10.28
6321744,180,10.25
6322504,180,10.25
6323272,180,10.25
6324040,180,10.28
6324800,180,10.25
6325608,180,10.79
6326328,180,10.25
6327096,180,10.25
6327864,180,10.25
6328624,180,10.25
6329384,180,10.25
6330160,180,10.28
6330920,180,10.4
6331688,180,10.28
6332448,180,10.25
6333216,180,10.25
6333984,180,10.28
6334744,180,10.28
6335512,180,10.82
6336280,180,10.25
6337040,180,10.28
6337808,180,10.25
6338568,180,10.25
6339336,180,10.25
6340104,180,10.25
6340864,180,10.74
6341636,170,10.25
6342400,170,10.25
6343160,170,10.25
6343928,170,10.28
6344688,170,10.25
6345456,170,10.3
6346224,170,10.35
6346984,170,10.28
6347752,170,10.25
6348520,170,10.25
6349280,170,10.28
6350048,170,10.25
6350856,170,10.84
6351576,170,10.25
6352344,170,10.25
6353104,170,10.25
6353872,170,10.25
6354640,170,10.25
6355400,170,10.25
6356160,170,10.67
6356928,170,10.28
6357696,170,10.25
6358464,170,10.25
6359224,170,10.28
6359992,170,10.25
6360760,170,10.35
6361520,170,10.3
6362288,170,10.25
6363048,170,10.25
6363816,170,10.25
6364584,170,10.25
6365344,170,10.25
6366112,170,10.79
6366880,170,10.25
6367640,170,10.25
6368408,170,10.25
6369168,175,10.25
6369936,175,10.23
6370704,175,10.28
6371472,175,10.62
6372232,175,10.25
6373000,175,10.25
6373760,175,10.25
6374536,175,10.28
6375288,175,10.25
6376096,175,10.4
6376824,175,10.3
6377592,175,10.25
6378352,175,10.25
6379120,175,10.25
6379880,175,10.28
6380648,175,10.25
6381408,175,10.82
6382176,175,10.25
6382944,175,10.25
6383704,175,10.25
6384472,175,10.25
6385240,175,10.25
6386000,175,10.25
6386768,175,10.57
6387528,175,10.25
6388296,175,10.25
6389064,175,10.25
6389824,175,10.28
6390592,175,10.25
6391360,175,10.57
6392120,175,10.3
6392888,175,10.25
6393648,175,10.25
6394416,175,10.25
6395184,175,10.23
6395944,175,10.25
6396712,175,10.82
6397480,170,10.25
6398240,170,10.25
6399008,170,10.25
6399768,170,10.25
6400576,170,10.25
6401304,170,10.28
6402064,170,10.52
6402832,170,10.28
6403600,170,10.25
6404360,170,10.25
6405124,170,10.28
6405888,170,10.25
6406656,170,10.67
6407424,170,10.28
6408184,170,10.25
6408952,170,10.25
6409720,170,10.25
6410480,170,10.25
6411248,170,10.25
6412008,170,10.77
6412776,170,10.25
6413544,170,10.25
6414304,170,10.25
6415072,170,10.25
6415840,170,10.25
6416600,170,10.3
6417368,170,10.45
6418128,170,10.25
6418896,170,10.25
6419664,170,10.25
6420424,170,10.28
6421192,170,10.25
6421960,170,10.77
6422720,170,10.25
6423528,170,10.25
6424248,170,10.25
6425016,170,10.25
6425784,170,10.25
6426544,170,10.25
6427312,170,10.72
6428080,170,10.25
6428840,170,10.25
6429608,170,10.25
6430368,170,10.25
6431136,170,10.25
6431904,170,10.45
6432664,170,10.35
6433432,170,10.28
6434200,170,10.25
6434968,170,10.25
6435728,170,10.28
6436488,170,10.28
6437256,170,10.77
6438024,170,10.25
6438784,170,10.25
6439552,170,10.25
6440320,170,10.25
6441088,170,10.25
6441848,170,10.25
6442608,170,10.67
6443376,170,10.25
6444144,170,10.25
6444904,170,10.25
6445672,170,10.25
6446440,170,10.23
6447200,170,10.5
6448008,170,10.33
6448728,170,10.28
6449496,170,10.25
6450264,170,10.25
6451024,170,10.25
6451792,170,10.25
6452560,170,10.77
6453320,170,10.25
6454088,170,10.25
6454848,170,10.25
6455616,170,10.25
6456384,170,10.25
6457144,170,10.25
6457912,170,10.62
6458680,170,10.25
6459440,170,10.25
6460208,170,10.25
6460968,170,10.28
6461736,170,10.25
6462504,170,10.67
6463264,170,10.3
6464032,170,10.28
6464800,170,10.25
6465560,170,10.25
6466328,170,10.28
6467088,170,10.28
6467856,170,10.77
6468624,170,10.25
6469384,170,10.28
6470152,170,10.25
6470960,170,10.25
6471684,170,10.25
6472448,170,10.25
6473208,170,10.5
6473976,170,10.25
6474744,170,10.25
6475504,170,10.25
6476272,170,10.25
6477040,170,10.25
6477800,170,10.72
6478568,170,10.28
6479328,191,10.28
6480096,191,10.25
6480864,191,10.25
6481624,191,10.28
6482392,191,10.25
6483160,191,10.74
6483920,191,10.25
6484688,191,10.25
6485448,191,10.25
6486216,191,10.25
6486984,191,10.25
6487744,191,10.28
6488512,191,10.52
6489280,191,10.28
6490040,191,10.25
6490808,191,10.25
6491616,191,10.28
6492336,191,10.25
6493096,191,10.77
6493864,191,10.28
6494632,191,10.25
6495400,191,10.25
6496160,191,10.25
6496928,191,10.25
6497688,191,10.25
6498456,191,10.74
6499224,191,10.25
6499984,191,10.25
6500752,191,10.25
6501520,191,10.25
6502280,191,10.25
6503048,191,10.28
6503808,191,10.38
6504584,191,10.28
6505344,191,10.25
6506104,191,10.25
6506872,191,10.25
6507640,170,10.25
6508400,170,10.82
6509168,170,10.28
6509928,170,10.28
6510696,170,10.25
6511504,170,10.25
6512224,170,10.25
6512992,170,10.25
6513760,170,10.69
6514520,170,10.25
6515288,170,10.25
6516048,170,10.25
6516816,170,10.25
6517584,170,10.25
6518344,170,10.28
6519112,170,10.4
6519880,170,10.28
6520640,170,10.25
6521408,170,10.25
6522168,170,10.25
6522936,170,10.28
6523704,170,10.82
6524464,170,10.25
6525232,170,10.28
6526000,170,10.25
6526760,170,10.25
6527528,170,10.25
6528288,170,10.25
6529056,170,10.69
6529824,170,10.25
6530584,170,10.25
6531352,170,10.25
6532120,170,10.25
6532880,191,10.25
6533648,191,10.35
6534408,191,10.38
6535216,191,10.25
6535944,191,10.25
6536704,191,10.25
6537472,191,10.28
6538244,191,10.25
6539000,191,10.82
6539760,191,10.25
6540528,191,10.25
6541296,191,10.25
6542064,191,10.25
6542824,191,10.25
6543592,191,10.25
6544360,191,10.67
6545120,191,10.25
6545888,191,10.28
6546648,191,10.25
6547416,191,10.25
6548184,191,10.25
6548944,191,10.3
6549712,191,10.33
6550480,191,10.28
6551240,191,10.25
6552008,191,10.25
6552768,191,10.25
6553536,191,10.28
6554304,191,10.84
6555064,191,10.25
6555832,210,10.25
6556600,210,10.25
6557360,210,10.25
6558128,210,10.25
6558888,210,10.25
6559696,210,10.62
6560424,210,10.25
6561184,210,10.25
6561952,210,10.25
6562720,210,10.25
6563480,210,10.25
6564248,210,10.5
6565016,210,10.3
6565776,210,10.25
6566544,210,10.25
6567304,210,10.23
6568080,210,10.25
6568840,210,10.25
6569600,210,10.84
6570368,210,10.25
6571136,210,10.28
6571896,210,10.25
6572664,210,10.25
6573424,210,10.25
6574200,210,10.25
6574960,210,10.57
6575720,210,10.25
6576488,210,10.25
6577248,210,10.25
6578016,210,10.28
6578784,210,10.25
6579544,210,10.64
6580312,210,10.3
6581080,210,10.25
6581840,210,10.25
6582608,210,10.25
6583416,210,10.28
6584136,210,10.25
6584904,210,10.84
6585664,210,10.25
6586432,210,10.25
6587200,210,10.25
6587960,210,10.25
6588720,210,10.25
6589488,210,10.25
6590256,210,10.5
6591024,210,10.28
6591784,210,10.25
6592552,210,10.25
6593320,210,10.25
6594080,210,10.25
6594848,210,10.69
6595608,210,10.28
6596376,210,10.25
6597144,210,10.25
6597904,210,10.25
6598672,210,10.25
6599440,210,10.25
6600200,210,10.79
6600968,210,10.25
6601732,210,10.25
6602496,210,10.25
6603264,210,10.25
6604024,210,10.25
6604792,210,10.25
6605560,180,10.45
6606320,180,10.28
6607088,180,10.25
6607896,180,10.25
6608616,180,10.25
6609384,180,10.25
6610144,180,10.77
6610912,180,10.28
6611672,180,10.28
6612440,180,10.25
6613208,180,10.25
6613968,180,10.28
6614736,180,10.25
6615504,180,10.77
6616264,180,10.25
6617032,180,10.25
6617800,180,10.25
6618560,180,10.25
6619328,180,10.25
6620088,180,10.28
6620856,180,10.4
6621624,180,10.28
6622384,180,10.25
6623152,180,10.25
6623920,180,10.28
6624680,180,10.25
6625448,180,10.79
6626208,180,10.25
6626976,180,10.28
6627744,180,10.25
6628504,180,10.25
6629272,180,10.25
6630040,180,10.25
6630840,180,10.74
6631576,180,10.25
6632328,180,10.25
6633096,180,10.25
6633864,180,10.25
6634632,180,10.25
6635392,180,10.28
6636152,180,10.35
6636920,180,10.28
6637696,180,10.25
6638448,180,10.25
6639216,180,10.28
6639984,180,10.28
6640744,180,10.82
6641512,180,10.25
6642280,180,10.25
6643040,180,10.25
6643808,180,10.25
6644568,180,10.28
6645336,180,10.25
6646104,180,10.69
6646864,180,10.25
6647632,180,10.25
6648400,180,10.25
6649160,180,10.25
6649928,180,10.25
6650688,180,10.33
6651456,180,10.33
6652224,180,10.28
6652984,180,10.25
6653752,180,10.23
6654520,180,10.28
6655280,180,10.25
6656088,180,10.84
6656808,180,10.25
6657576,180,10.25
6658344,180,10.25
6659104,180,10.25
6659872,180,10.23
6660640,180,10.25
6661400,180,10.62
6662168,180,10.25
6662928,180,10.25
6663696,180,10.25
6664464,180,10.28
6665224,180,10.25
6665992,180,10.47
6666760,180,10.28
6667520,180,10.25
6668292,180,10.25
6669048,180,10.25
6669816,180,10.28
6670584,180,10.25
6671344,180,10.82
6672112,180,10.25
6672880,180,10.25
6673640,180,10.25
6674408,180,10.25
6675168,180,10.25
6675936,180,10.25
6676704,180,10.57
6677464,180,10.25
6678232,180,10.25
6679000,180,10.25
6679760,180,10.28
6680568,180,10.25
6681288,180,10.62
6682056,180,10.28
6682824,180,10.25
6683584,180,10.25
6684352,180,10.25
6685112,180,10.25
6685880,180,10.25
6686648,175,10.79
6687408,175,10.25
6688176,175,10.25
6688944,175,10.25
6689704,175,10.25
6690472,175,10.23
6691240,175,10.33
6692000,175,10.5
6692768,175,10.28
6693528,175,10.25
6694296,175,10.25
6695064,175,10.28
6695824,175,10.25
6696592,175,10.69
6697360,175,10.25
6698128,175,10.25
6698888,175,10.25
6699648,175,10.25
6700416,175,10.25
6701184,175,10.25
6701944,175,10.77
6702712,175,10.25
6703480,175,10.25
6704248,175,10.25
6705008,175,10.25
6705816,175,10.25
6706536,175,10.33
6707304,175,10.4
6708064,175,10.25
6708832,175,10.25
6709600,175,10.25
6710360,175,10.28
6711120,175,10.25
6711888,175,10.74
6712656,185,10.25
6713424,185,10.28
6714184,185,10.25
6714952,185,10.25
6715720,185,10.25
6716480,185,10.25
6717248,185,10.69
6718008,185,10.25
6718776,185,10.25
6719544,185,10.25
6720304,185,10.25
6721072,185,10.25
6721840,185,10.45
6722600,185,10.35
6723368,185,10.25
6724128,185,10.25
6724896,185,10.25
6725664,185,10.25
6726424,185,10.25
6727192,185,10.77
6727960,185,10.25
6728720,185,10.25
6729488,185,10.25
6730248,185,10.25
6731056,185,10.25
6731784,185,10.25
6732544,185,10.64
6733312,185,10.25
6734080,185,10.28
6734840,185,10.25
6735600,185,10.25
6736368,185,10.25
6737136,185,10.6
6737904,185,10.3
6738664,185,10.25
6739432,185,10.25
6740200,185,10.25
6740960,185,10.25
6741728,166,10.28
6742488,166,10.77
6743256,166,10.25
6744024,166,10.28
6744784,166,10.25
6745552,166,10.25
6746320,166,10.25
6747080,166,10.25
6747848,166,10.6
6748608,166,10.25
6749376,166,10.25
6750144,166,10.25
6750904,166,10.25
6751672,166,10.25
6752440,166,10.67
6753200,166,10.3
6753968,166,10.28
6754728,166,10.25
6755496,166,10.25
6756304,166,10.25
6757024,166,10.25
6757792,166,10.77
6758560,166,10.25
6759320,166,10.25
6760088,166,10.25
6760848,166,10.25
6761624,166,10.25
6762384,166,10.25
6763144,166,10.55
6763912,166,10.25
6764680,166,10.25
6765440,166,10.25
6766208,166,10.25
6766968,166,10.25
6767744,166,10.74
6768504,180,10.28
6769264,180,10.28
6770032,180,10.25
6770800,180,10.25
6771560,180,10.25
6772328,180,10.25
6773088,180,10.74
6773856,180,10.25
6774624,180,10.25
6775384,180,10.25
6776152,180,10.25
6776920,180,10.25
6777680,180,10.28
6778488,180,10.47
6779208,180,10.28
6779976,180,10.25
6780744,180,10.25
6781504,180,10.25
6782272,180,10.25
6783040,180,10.82
6783800,180,10.28
6784568,180,10.25
6785328,180,10.25
6786096,180,10.25
6786864,180,10.25
6787624,180,10.25
6788392,180,10.72
6789160,180,10.25
6789920,180,10.25
6790688,180,10.25
6791448,180,10.25
6792216,180,10.25
6792984,180,10.3
6793744,180,10.4
6794512,180,10.25
6795280,180,10.25
6796040,180,10.25
6796808,180,10.28
6797568,166,10.25
6798340,166,10.84
6799104,166,10.25
6799864,166,10.25
6800632,166,10.23
6801400,166,10.25
6802160,166,10.25
6802928,166,10.25
6803736,166,10.67
6804456,166,10.25
6805224,166,10.25
6805984,166,10.25
6806752,166,10.25
6807520,166,10.25
6808280,166,10.33
6809040,166,10.35
6809808,166,10.25
6810576,166,10.25
6811344,166,10.25
6812104,166,10.28
6812872,166,10.25
6813640,166,10.86
6814400,166,10.25
6815168,166,10.25
6815928,166,10.25
6816696,166,10.25
6817464,166,10.25
6818224,166,10.25
6818992,166,10.62
6819760,166,10.25
6820520,166,10.25
6821288,166,10.23
6822048,166,10.25
6822816,166,10.25
6823584,166,10.35
6824344,166,10.3
6825112,166,10.25
6825920,170,10.25
6826640,170,10.25
6827408,170,10.25
6828176,170,10.25
6828936,170,10.84
6829704,170,10.25
6830464,170,10.25
6831240,170,10.25
6832000,170,10.25
6832760,170,10.25
6833528,170,10.25
6834296,170,10.6
6835056,170,10.25
6835824,170,10.25
6836584,170,10.25
6837352,170,10.28
6838120,170,10.25
6838880,170,10.5
6839648,170,10.3
6840408,170,10.28
6841176,170,10.25
6841944,170,10.25
6842704,170,10.28
6843472,170,10.25
6844240,170,10.84
6845000,170,10.25
6845768,170,10.25
6846576,170,10.25
6847296,170,10.25
6848056,170,10.25
6848824,170,10.25
6849592,170,10.57
6850360,170,10.28
6851120,170,10.25
6851888,170,10.25
6852648,170,10.28
6853416,175,10.25
6854184,175,10.64
6854944,175,10.3
6855712,175,10.25
6856480,175,10.25
6857240,175,10.25
6858008,175,10.28
6858768,175,10.25
6859536,175,10.84
6860304,175,10.25
6861064,175,10.25
6861832,175,10.25
6862600,175,10.25
6863360,175,10.25
6864128,175,10.25
6864888,175,10.5
6865656,175,10.25
6866424,175,10.25
6867224,175,10.25
6867952,175,10.25
6868720,175,10.25
6869480,175,10.72
6870248,175,10.28
6871008,175,10.28
6871776,175,10.25
6872544,175,10.25
6873304,175,10.25
6874072,175,10.25
6874840,175,10.82
6875600,175,10.25
6876368,175,10.25
6877128,175,10.25
6877896,175,10.25
6878664,175,10.25
6879424,185,10.25
6880192,185,10.42
6880960,185,10.28
6881720,185,10.25
6882488,185,10.25
6883248,185,10.28
6884016,185,10.25
6884784,185,10.79
6885544,185,10.25
6886312,185,10.25
6887080,185,10.25
6887840,185,10.25
6888608,185,10.28
6889368,185,10.25
6890136,185,10.77
6890944,185,10.28
6891672,185,10.25
6892432,185,10.25
6893200,185,10.25
6893960,185,10.25
6894736,185,10.3
6895488,185,10.35
6896256,185,10.28
6897024,185,10.25
6897792,185,10.25
6898552,185,10.28
6899320,185,10.25
6900080,185,10.84
6900856,185,10.25
6901608,185,10.25
6902376,185,10.25
6903144,185,10.25
6903904,185,10.18
6904672,185,10.25
6905440,185,10.72
6906200,185,10.25
6906968,185,10.25
6907728,170,10.25
6908496,170,10.25
6909264,170,10.25
6910024,170,10.35
6910792,170,10.3
6911560,170,10.28
6912320,170,10.25
6913088,170,10.25
6913848,170,10.25
6914656,170,10.25
6915384,170,10.84
6916144,170,10.25
6916912,170,10.25
6917680,170,10.25
6918440,170,10.25
6919200,170,10.23
6919968,170,10.25
6920736,170,10.64
6921504,170,10.25
6922264,170,10.25
6923032,170,10.25
6923800,170,10.25
6924560,170,10.25
6925328,170,10.5
6926088,170,10.3
6926856,170,10.25
6927624,170,10.25
6928388,170,10.25
6929152,170,10.25
6929920,170,10.25
